ASV	Kingdom	Supergroup	Division	Class	Order	Family	Genus	Species
ASV_09115	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09116	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	Rhabdonellidae	Schmidingerella	Schmidingerella_sp.
ASV_09117	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	NA	NA
ASV_09118	Eukaryota	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	Vampyrellida_X	NA	NA
ASV_09119	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	NA
ASV_09120	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09121	Eukaryota	Stramenopiles	Opalozoa	Bicoecea	Bicoecales	Bicoecaceae	Bicoecaceae_X	Bicoecaceae_X_sp.
ASV_09122	Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas_australis
ASV_09123	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Nitzschia	Nitzschia_microcephala
ASV_09124	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp.
ASV_09125	Eukaryota	Stramenopiles	Sagenista	MAST-8	MAST-8D	MAST-8D_X	MAST-8D_XX	MAST-8D_XX_sp.
ASV_09126	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.
ASV_09127	Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Marimonadida	Marimonadida_X	Pseudopirsonia	Pseudopirsonia_sp.
ASV_09128	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Thecadiniaceae	Thecadinium	Thecadinium_inclinatum
ASV_09129	Eukaryota	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV_09130	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II_X	Dino-Group-II_XX	Dino-Group-II_XX_sp.
ASV_09131	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Oithona	Oithona_similis
ASV_09132	Eukaryota	Opisthokonta	Mesomycetozoa	Ichthyosporea	Ichthyosphonida	Abeoformidae_Group_MAIP_1	Abeoformidae_Group_MAIP_1_X	Abeoformidae_Group_MAIP_1_X_sp.
ASV_09133	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Filosa-Thecofilosea_X	Mataza-lineage	Mataza-lineage_X	Mataza-lineage_X_sp.
ASV_09134	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoeca_Group_H	Stephanoeca_paucicostata
ASV_09135	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-4	Dino-Group-I-Clade-4_X	Dino-Group-I-Clade-4_X_sp.
ASV_09136	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-7	Dino-Group-II-Clade-7_X	Dino-Group-II-Clade-7_X_sp.
ASV_09137	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09138	Eukaryota	Archaeplastida	Prasinodermophyta	Prasinodermophyceae	Prasinodermales	Prasinodermaceae	Prasinodermaceae_X	Prasinodermaceae_X_sp.
ASV_09139	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Hypholoma	NA
ASV_09140	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09141	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa	Protaspa_grandis
ASV_09142	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Pelagodinium	Pelagodinium_beii
ASV_09143	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Acartia	Acartia_tonsa
ASV_09144	Eukaryota	Stramenopiles	Pseudofungi	Pirsonia_Clade	Pirsonia_Clade_X	Pirsonia_Clade_XX	Pirsonia_Clade__XXX	Pirsonia_Clade__XXX_sp.
ASV_09145	Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	NA	NA	NA	NA
ASV_09146	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09147	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytrida	Thraustochytriaceae	Thraustochytriaceae_LAB17	Thraustochytriaceae_LAB17_sp.
ASV_09148	Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	NA	NA	NA
ASV_09149	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09150	Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Marimonadida	Marimonadida_X	Pseudopirsonia	Pseudopirsonia_mucosa
ASV_09151	Eukaryota	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV_09152	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-4	Dino-Group-I-Clade-4_X	Dino-Group-I-Clade-4_X_sp.
ASV_09153	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09154	Eukaryota	Stramenopiles	NA	NA	NA	NA	NA	NA
ASV_09155	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09156	Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Pedinellales_X	Pedinellales_X_sp.
ASV_09157	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA
ASV_09158	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Oithona	NA
ASV_09159	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytrida	Thraustochytriaceae	Thraustochytriaceae_LAB17	Thraustochytriaceae_LAB17_sp.
ASV_09160	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_09161	Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Ulvales-relatives	Ulvales-relatives_X	Desmochloris	Desmochloris_sp.
ASV_09162	Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Oltmansiellopsidales	Oltmansiellopsidales_X	Oltmannsiellopsis	Oltmannsiellopsis_viridis
ASV_09163	Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	NA	NA	NA
ASV_09164	Eukaryota	Archaeplastida	Prasinodermophyta	Prasinodermophyceae	Prasinodermales	Prasinodermaceae	Prasinoderma	Prasinoderma_coloniale
ASV_09165	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_09166	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09167	Eukaryota	Stramenopiles	Sagenista	MAST-6	MAST-6_X	MAST-6_XX	MAST-6_XXX	MAST-6_XXX_sp.
ASV_09168	Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Filosa-Imbricatea_X	Novel-clade-2	Novel-clade-2_X	Novel-clade-2_X_sp.
ASV_09169	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	NA
ASV_09170	Eukaryota	Stramenopiles	Sagenista	MAST-9	MAST-9D	MAST-9D_X	MAST-9D_XX	MAST-9D_XX_sp.
ASV_09171	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Amphifilida	Amphifilaceae	Fibrophrys	Fibrophrys_sp.
ASV_09172	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-4	Euduboscquella	Euduboscquella_sp.
ASV_09173	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
ASV_09174	Eukaryota	Rhizaria	Cercozoa	Filosa-Granofilosea	Cryptofilida	Novel-Gran-2	Novel-Gran-2_X	Novel-Gran-2_X_sp.
ASV_09175	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09176	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytrida	Thraustochytriaceae	NA	NA
ASV_09177	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_pseudogonyaulax
ASV_09178	Eukaryota	Archaeplastida	Rhodophyta	Bangiophyceae	Bangiophyceae_X	Bangiophyceae_XX	Dixoniella	Dixoniella_grisea
ASV_09179	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytrida	Thraustochytriaceae	Aurantiochytrium	Aurantiochytrium_sp.
ASV_09180	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_09181	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09182	Eukaryota	Opisthokonta	NA	NA	NA	NA	NA	NA
ASV_09183	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis	NA
ASV_09184	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis	NA
ASV_09185	Eukaryota	Archaeplastida	Chlorophyta	NA	NA	NA	NA	NA
ASV_09186	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Biecheleria	Biecheleria_brevisulcata
ASV_09187	Eukaryota	Opisthokonta	Mesomycetozoa	Ichthyosporea	Ichthyosphonida	Abeoformidae_Group_MAIP_2	Abeoformidae_Group_MAIP_2_X	Abeoformidae_Group_MAIP_2_X_sp.
ASV_09188	Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	NA	NA	NA	NA
ASV_09189	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa	Protaspa_grandis
ASV_09190	Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Oomycota_XX	Oomycota_XXX	Oomycota_XXX_sp.
ASV_09191	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	NA	NA	NA	NA
ASV_09192	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	NA	NA
ASV_09193	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa	Protaspa_grandis
ASV_09194	Eukaryota	Amoebozoa	Lobosa	Discosea-Flabellinia	Vannellida	Vannellidae	Lingulamoeba	Lingulamoeba_sp.
ASV_09195	Eukaryota	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV_09196	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09197	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Pucciniomycetes	Melampsora	Melampsora_larici-populina
ASV_09198	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Brockmanniella	Brockmanniella brockmannii
ASV_09199	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa	Formosa_sp.
ASV_09200	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09201	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ventricleftida	CCW10-lineage	CCW10-lineage_X	CCW10-lineage_X_sp.
ASV_09202	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	NA	NA	NA	NA
ASV_09203	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-4	Dino-Group-I-Clade-4_X	Dino-Group-I-Clade-4_X_sp.
ASV_09204	Eukaryota	Amoebozoa	Lobosa	Discosea-Longamoebia	Dermamoebida	Dermamoebidae	Dermamoebidae_X	Dermamoebidae_X_sp.
ASV_09205	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	NA	NA	NA
ASV_09206	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_09207	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Pleurastrum	Pleurastrum_sp.
ASV_09208	Eukaryota	Apusozoa	Apusomonadidae	Apusomonadidae_Group-1	Apusomonadidae_Group-1_X	Apusomonadidae_Group-1_XX	Apusomonas	Apusomonas_proboscidea
ASV_09209	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Arcocellulus	Arcocellulus_mammifer
ASV_09210	Eukaryota	Archaeplastida	Streptophyta	Embryophyceae	Embryophyceae_X	Embryophyceae_XX	Plantago	Plantago_lanceolata
ASV_09211	Eukaryota	Amoebozoa	Lobosa	Discosea-Flabellinia	Vannellida	Vannellidae	Lingulamoeba	Lingulamoeba_sp.
ASV_09212	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa	Protaspa_grandis
ASV_09213	Eukaryota	Amoebozoa	Lobosa	Discosea-Flabellinia	Vannellida	Vannellidae	Lingulamoeba	Lingulamoeba_sp.
ASV_09214	Eukaryota	Archaeplastida	Prasinodermophyta	Prasinodermophyceae	Prasinodermales	Prasinodermaceae	Prasinodermaceae_X	Prasinodermaceae_X_sp.
ASV_09215	Eukaryota	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	Vampyrellida_X	Thalassomyxa	Thalassomyxa_sp.
ASV_09216	Eukaryota	Rhizaria	Cercozoa	Chlorarachniophyceae	Chlorarachnida	Minorisa-lineage	Minorisa	Minorisa_minuta
ASV_09217	Eukaryota	Stramenopiles	Pseudofungi	NA	NA	NA	NA	NA
ASV_09218	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09219	Eukaryota	Opisthokonta	Fungi	NA	NA	NA	NA	NA
ASV_09220	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_profunda
ASV_09221	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Minidiscus	Minidiscus_variabilis
ASV_09222	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Amphifilida	Amphifilaceae	Fibrophrys	Fibrophrys_sp.
ASV_09223	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.
ASV_09224	Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	NA	NA	NA	NA
ASV_09225	Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pterospermaceae	Pterosperma	Pterosperma_cristatum
ASV_09226	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Rhizosolenia	Rhizosolenia_imbricata
ASV_09227	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa-lineage_X	Protaspa-lineage_X_sp.
ASV_09228	Eukaryota	Opisthokonta	NA	NA	NA	NA	NA	NA
ASV_09229	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Scuticociliatia_1	Philasterida	Philasterida_X	Philasterida_X_sp.
ASV_09230	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09231	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09232	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09233	Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis_sp.
ASV_09234	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes_X	Chytridiomycetes_X_sp.
ASV_09235	Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Pedinellales_X	Pedinellales_X_sp.
ASV_09236	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09237	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Filosa-Thecofilosea_X	Mataza-lineage	NA	NA
ASV_09238	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09239	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
ASV_09240	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09241	Eukaryota	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV_09242	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09243	Eukaryota	Opisthokonta	NA	NA	NA	NA	NA	NA
ASV_09244	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonema-Group-2	Telonema_antarcticum
ASV_09245	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
ASV_09246	Eukaryota	Archaeplastida	Prasinodermophyta	Prasinodermophyceae	Prasinodermales	Prasinodermaceae	Prasinoderma	Prasinoderma_coloniale
ASV_09247	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
ASV_09248	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_09249	Eukaryota	Alveolata	Chrompodellids	Colpodellidea	Colpodellida	Colpodellaceae	Colpodella	Colpodella_tetrahymenae
ASV_09250	Eukaryota	Stramenopiles	Opalozoa	MAST-3	MAST-3F	MAST-3F_X	MAST-3F_XX	MAST-3F_XX_sp.
ASV_09251	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
ASV_09252	Eukaryota	Opisthokonta	Fungi	NA	NA	NA	NA	NA
ASV_09253	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09254	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_09255	Eukaryota	Opisthokonta	Fungi	NA	NA	NA	NA	NA
ASV_09256	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09257	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Paracalanus	Paracalanus_tropicus
ASV_09258	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulomycetes_X	Labyrinthulomycetes_X_LAB1/6/8	Labyrinthulomycetes_X_LAB8	Labyrinthulomycetes_X_LAB8_sp.
ASV_09259	Eukaryota	Amoebozoa	Lobosa	Tubulinea	Echinamoebida	Vermamoebidae	Hartmannella	Hartmannella_sp.
ASV_09260	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09261	Eukaryota	Archaeplastida	Streptophyta	Embryophyceae	Embryophyceae_X	Embryophyceae_XX	Medicago	Medicago_sativa
ASV_09262	Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Capitella	Capitella_teleta
ASV_09263	Eukaryota	Apusozoa	Apusomonadidae	Apusomonadidae_Group-1	Apusomonadidae_Group-1_X	Apusomonadidae_Group-1_XX	Apusomonadidae_Group-1_XXX	Apusomonadidae_Group-1_XXX_sp.
ASV_09264	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Acartia	Acartia_clausii
ASV_09265	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX_sp.
ASV_09266	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09267	Eukaryota	Amoebozoa	Breviatea	Breviatea_X	Breviatea_XX	Subulatomonas-lineage	Subulatomonas-lineage_X	Subulatomonas-lineage_X_sp.
ASV_09268	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	NA	NA	NA	NA
ASV_09269	Eukaryota	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV_09270	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_rotundata
ASV_09271	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09272	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyceae	NA	NA	NA	NA
ASV_09273	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ebriida	Ebriidae	Ebria	Ebria_tripartita
ASV_09274	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	NA	NA
ASV_09275	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_rotundata
ASV_09276	Eukaryota	Stramenopiles	Pseudofungi	MAST-2	MAST-2_X	MAST-2_XX	MAST-2_XXX	MAST-2_XXX_sp.
ASV_09277	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09278	Eukaryota	Stramenopiles	Opalozoa	MAST-3	MAST-3J	MAST-3J_X	MAST-3J_XX	MAST-3J_XX_sp.
ASV_09279	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09280	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	NA
ASV_09281	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
ASV_09282	Eukaryota	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Cercomonadida	NA	NA	NA
ASV_09283	Eukaryota	Amoebozoa	Lobosa	Tubulinea	Nolandida	Nolandellidae	Nolandella	Nolandella_sp.
ASV_09284	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09285	Eukaryota	Apusozoa	Apusomonadidae	Apusomonadidae_Group-1	Apusomonadidae_Group-1_X	Apusomonadidae_Group-1_XX	Apusomonadidae_Group-1_XXX	Apusomonadidae_Group-1_XXX_sp.
ASV_09286	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ebriida	Botuliformidae	Botuliforma	Botuliforma_benthica
ASV_09287	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium_sp.
ASV_09288	Eukaryota	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV_09289	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.
ASV_09290	Eukaryota	Rhizaria	Cercozoa	Filosa-Granofilosea	Filosa-Granofilosea_X	Massiteriidae	Massiteriidae_X	Massiteriidae_X_sp.
ASV_09291	Eukaryota	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV_09292	Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Prymnesiaceae_X	Prymnesiaceae_X_sp.
ASV_09293	NA	NA	NA	NA	NA	NA	NA	NA
ASV_09294	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Ditylum	Ditylum_brightwellii
ASV_09295	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09296	Eukaryota	Stramenopiles	Opalozoa	MAST-3	MAST-3J	MAST-3J_X	MAST-3J_XX	MAST-3J_XX_sp.
ASV_09297	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_affinis
ASV_09298	Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Heteroconchia	Ensis	Ensis_minor
ASV_09299	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	NA	NA	NA
ASV_09300	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09301	Eukaryota	Stramenopiles	Pseudofungi	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_XX	MAST-1C_XX_sp.
ASV_09302	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-1	Telonema-Group-1	Telonema_sp.
ASV_09303	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ebriida	Botuliformidae	Botuliforma	Botuliforma_benthica
ASV_09304	Eukaryota	Alveolata	NA	NA	NA	NA	NA	NA
ASV_09305	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
ASV_09306	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
ASV_09307	Eukaryota	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV_09308	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
ASV_09309	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Brockmanniella	Brockmanniella brockmannii
ASV_09310	Eukaryota	Opisthokonta	Metazoa	NA	NA	NA	NA	NA
ASV_09311	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09312	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Goniomonadales	Goniomonadales_X	Goniomonadales_XX	Goniomonadales_XX_sp.
ASV_09313	Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Pedinellales_X	Pedinellales_X_sp.
ASV_09314	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Clydaea	Clydaea_vesicula
ASV_09315	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	NA	NA
ASV_09316	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV_09317	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-12	Dino-Group-II-Clade-12_X	Dino-Group-II-Clade-12_X_sp.
ASV_09318	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	Delphineis	Delphineis_sp.
ASV_09319	Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarinomorphea_X_GRE5	Gregarinomorphea_X_GRE5_X	Gregarinomorphea_X_GRE5_XX	Gregarinomorphea_X_GRE5_XX_sp.
ASV_09320	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Pseudocalanus	Pseudocalanus_elongatus
ASV_09321	Eukaryota:nucl	Hacrobia:nucl	Cryptophyta:nucl	Cryptophyceae:nucl	Cryptomonadales:nucl	Hemiselmidaceae:nucl	Hemiselmis:nucl	Hemiselmis_sp.:nucl
ASV_09322	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Filosa-Thecofilosea_X	Mataza-lineage	Mataza-lineage_X	Mataza-lineage_X_sp.
ASV_09323	Eukaryota	Rhizaria	Foraminifera	NA	NA	NA	NA	NA
ASV_09324	Eukaryota	Alveolata	Ciliophora	Nassophorea	Nassophorea_X	Discotrichidae	NASSO_1	NASSO_1_sp.
ASV_09325	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa	Protaspa_obliqua
ASV_09326	Eukaryota	Archaeplastida	Chlorophyta	Prasino-Clade-VIII	Prasino-Clade-VIII_X	Prasino-Clade-VIII_XX	Prasino-Clade-VIII_XXX	Prasino-Clade-VIII_XXX_sp.
ASV_09327	Eukaryota	Rhizaria	Foraminifera	NA	NA	NA	NA	NA
